ECG,EDA,EMG,TEMP
121268,2361,822,27.00
121252,2363,823,27.00
121211,2358,822,27.00
121175,2358,821,27.00
121150,2363,821,27.00
121119,2362,819,27.00
121106,2359,822,27.00
121095,2359,823,27.00
121086,2364,823,27.00
121078,2363,823,27.00
121067,2363,825,27.00
121044,2359,826,27.00
121070,2358,822,27.00
121078,2356,824,27.00
121071,2353,823,27.00
121092,2359,821,27.00
121099,2362,821,27.00
121099,2359,817,27.00
121075,2358,820,27.00
121060,2353,819,27.00
121076,2359,821,27.00
121086,2359,822,27.00
121097,2362,823,27.00
121087,2354,821,27.00
121091,2357,823,27.00
121123,2361,821,27.00
121172,2362,822,27.00
121187,2359,822,27.00
121162,2362,821,27.00
121133,2363,822,27.00
121086,2364,823,27.00
121074,2363,823,27.00
121040,2354,822,27.00
121000,2364,823,27.00
120983,2363,823,27.00
121045,2363,825,27.00
121095,2362,822,27.00
121110,2362,823,27.00
121149,2363,823,27.00
121176,2358,822,27.00
121168,2365,823,27.00
121142,2362,821,27.00
121147,2361,821,27.00
121157,2362,819,27.00
121235,2359,822,27.00
121336,2361,819,27.00
121408,2360,818,27.00
121429,2359,819,27.00
121422,2363,819,27.00
121416,2363,831,27.00
121431,2363,827,27.00
121414,2364,819,27.00
121393,2363,820,27.00
121348,2359,820,27.00
121279,2357,818,27.00
121232,2358,821,27.00
121151,2363,826,27.00
121116,2359,824,27.00
121168,2356,825,27.00
121403,2357,823,27.00
121684,2355,823,27.00
121956,2362,824,27.00
122184,2357,823,27.00
122359,2352,819,27.00
122524,2352,825,27.00
122564,2352,821,27.00
122589,2352,821,27.00
122601,2352,819,27.00
122602,2358,821,27.00
122645,2351,819,27.00
122737,2353,819,27.00
122824,2354,820,27.00
122864,2352,822,27.00
122863,2358,821,27.00
122822,2362,821,27.00
122730,2359,821,27.00
122652,2357,820,27.00
122587,2366,822,27.00
122576,2363,820,27.00
122597,2364,821,27.00
122676,2359,827,27.00
122763,2359,827,27.00
122822,2361,823,27.00
122864,2364,823,27.00
122831,2358,826,27.00
122747,2367,823,27.00
122638,2362,826,27.00
122534,2365,827,27.00
122457,2359,823,27.00
122455,2363,821,27.00
122460,2365,825,27.00
122392,2361,821,27.00
122304,2365,823,27.00
122264,2363,825,27.00
122288,2361,822,27.00
122336,2362,822,27.00
122348,2361,824,27.00
122355,2353,830,27.00
122328,2355,823,27.00
122285,2361,826,27.00
122238,2355,823,27.00
122145,2357,826,27.00
122030,2352,822,27.00
121888,2358,823,27.00
121758,2357,823,27.00
121634,2357,819,27.00
121563,2361,826,27.00
121495,2359,826,27.00
121486,2359,823,27.00
121485,2358,823,27.00
121499,2353,823,27.00
121495,2352,823,27.00
121538,2354,822,27.00
121483,2358,825,27.00
121321,2362,829,27.00
121065,2363,823,27.00
120667,2363,823,27.00
120226,2363,827,27.00
119919,2367,823,27.00
119847,2371,824,27.00
119811,2375,823,27.00
119830,2379,822,27.00
119843,2382,823,27.00
119825,2382,828,27.00
119778,2381,822,27.00
119702,2384,825,27.00
119661,2385,823,27.00
119643,2389,822,27.00
119610,2387,825,27.00
119599,2384,823,27.00
119622,2384,823,27.00
119587,2384,821,27.00
119394,2384,819,27.00
119130,2385,823,27.00
119022,2383,821,27.00
119114,2385,817,27.00
119032,2380,819,27.00
118911,2384,819,27.00
118822,2384,819,27.00
118682,2391,817,27.00
118737,2387,823,27.00
118673,2386,826,27.00
118570,2390,822,27.00
118454,2389,823,27.00
118472,2395,823,27.00
118364,2389,823,27.00
118216,2387,823,27.00
118274,2387,822,27.00
118411,2391,821,27.00
118342,2389,825,27.00
118364,2390,821,27.00
118461,2385,823,27.00
118345,2389,819,27.00
118270,2394,819,27.00
118139,2391,819,27.00
117803,2393,819,27.00
117711,2396,820,27.00
117817,2390,819,27.00
117809,2399,830,27.00
117707,2396,818,27.00
117381,2394,821,27.00
117027,2395,820,27.00
116921,2400,821,27.00
116952,2395,822,27.00
117035,2394,826,27.00
117088,2391,829,27.00
117112,2391,823,27.00
117109,2393,823,27.00
116981,2389,823,27.00
116849,2389,821,27.00
116757,2393,823,27.00
116688,2386,827,27.00
116614,2387,821,27.00
116407,2391,819,27.00
116286,2388,822,27.00
116272,2396,820,27.00
116175,2391,818,27.00
115990,2395,821,27.00
115756,2393,818,27.00
115567,2393,819,27.00
115305,2391,818,27.00
115086,2391,818,27.00
114909,2391,827,27.00
114755,2399,817,27.00
114598,2393,821,27.00
114401,2398,819,27.00
114263,2395,819,27.00
114169,2398,823,27.00
114159,2398,821,27.00
114179,2393,821,27.00
114238,2399,823,27.00
114284,2395,822,27.00
114300,2394,823,27.00
114469,2391,822,27.00
114689,2389,825,27.00
114951,2389,819,27.00
115156,2385,819,27.00
115174,2394,823,27.00
115137,2398,823,27.00
115029,2394,823,27.00
114918,2394,821,27.00
114885,2395,819,27.00
114904,2397,818,27.00
114935,2394,819,27.00
114964,2391,817,27.00
115039,2390,819,27.00
115153,2401,817,27.00
115232,2395,819,27.00
115207,2402,822,27.00
115066,2395,821,27.00
114892,2398,819,27.00
114780,2397,822,27.00
114772,2397,822,27.00
114746,2397,822,27.00
114741,2399,823,27.00
114755,2401,824,27.00
114801,2394,823,27.00
114931,2388,824,27.00
114988,2390,826,27.00
115013,2394,826,27.00
115077,2403,822,27.00
115206,2395,819,27.00
115333,2395,818,27.00
115401,2394,821,27.00
115473,2395,817,27.00
115570,2389,822,27.00
115671,2402,821,27.00
115758,2397,823,27.00
115792,2395,819,27.00
115814,2394,822,27.00
115815,2397,823,27.00
115812,2399,823,27.00
115765,2400,825,27.00
115688,2394,825,27.00
115654,2395,823,27.00
115662,2399,826,27.00
115643,2393,821,27.00
115634,2395,823,27.00
115655,2397,825,27.00
115650,2399,827,27.00
115621,2399,823,27.00
115598,2391,823,27.00
115649,2395,823,27.00
115658,2390,822,27.00
115590,2394,821,27.00
115513,2397,819,27.00
115470,2391,822,27.00
115438,2391,821,27.00
115439,2399,822,27.00
115435,2390,819,27.00
115468,2396,823,27.00
115491,2399,822,27.00
115465,2396,821,27.00
115421,2393,821,27.00
115410,2394,820,27.00
115431,2390,820,27.00
115457,2389,818,27.00
115499,2391,819,27.00
115488,2390,817,27.00
115492,2395,818,27.00
115483,2393,817,27.00
114087,2394,828,27.00
114036,2397,825,27.00
114016,2399,822,27.00
113946,2397,823,27.00
113881,2394,823,27.00
113841,2395,823,27.00
113863,2395,825,27.00
113816,2395,823,27.00
113790,2393,825,27.00
113764,2393,821,27.00
113654,2389,821,27.00
113487,2393,821,27.00
113314,2388,816,27.00
113191,2391,827,27.00
113126,2396,818,27.00
113076,2391,821,27.00
113123,2386,827,27.00
113229,2393,821,27.00
113288,2394,822,27.00
113326,2391,821,27.00
113260,2390,826,27.00
113158,2395,822,27.00
113031,2394,822,27.00
112945,2390,823,27.00
112866,2391,825,27.00
112812,2391,823,27.00
112722,2390,823,27.00
112686,2391,823,27.00
112736,2395,823,27.00
112859,2389,822,27.00
112955,2390,821,27.00
113055,2393,823,27.00
113271,2395,823,27.00
113424,2391,826,27.00
113506,2387,822,27.00
113498,2389,823,27.00
113411,2395,822,27.00
113301,2390,821,27.00
113157,2397,823,27.00
112997,2390,821,27.00
112932,2394,818,27.00
112921,2390,819,27.00
112961,2395,819,27.00
113053,2391,820,27.00
113147,2391,819,27.00
113218,2391,819,27.00
113257,2397,818,27.00
113328,2394,824,27.00
113436,2396,822,27.00
113488,2391,820,27.00
113510,2391,825,27.00
113576,2386,822,27.00
113616,2397,822,27.00
113661,2384,825,27.00
113648,2393,827,27.00
113653,2389,822,27.00
113676,2391,819,27.00
113670,2391,822,27.00
113697,2393,826,27.00
113736,2387,819,27.00
113830,2388,820,27.00
113833,2386,820,27.00
113857,2393,823,27.00
113877,2398,820,27.00
113906,2389,823,27.00
113906,2393,822,27.00
113909,2394,825,27.00
113883,2389,825,27.00
113898,2391,823,27.00
113901,2395,823,27.00
113895,2388,821,27.00
113790,2393,825,27.00
113774,2397,825,27.00
113799,2394,822,27.00
113816,2393,825,27.00
113797,2395,826,27.00
113827,2390,823,27.00
113846,2391,822,27.00
113855,2391,822,27.00
113889,2395,825,27.00
113920,2393,825,27.00
113966,2398,824,27.00
114006,2389,826,27.00
114009,2389,825,27.00
113981,2393,822,27.00
113998,2393,824,27.00
113989,2397,823,27.00
113928,2390,826,27.00
113871,2393,821,27.00
113806,2391,822,27.00
113735,2395,823,27.00
113709,2390,825,27.00
113682,2387,823,27.00
113693,2390,822,27.00
113687,2394,823,27.00
113747,2391,825,27.00
113817,2394,826,27.00
113827,2397,823,27.00
113871,2391,831,27.00
113957,2395,822,27.00
113993,2391,821,27.00
113932,2395,827,27.00
113898,2387,823,27.00
113858,2388,823,27.00
113878,2386,823,27.00
113864,2391,819,27.00
113876,2403,824,27.00
113894,2390,822,27.00
113871,2391,823,27.00
113849,2391,824,27.00
113837,2394,823,27.00
113847,2395,823,27.00
113784,2395,827,27.00
113728,2394,822,27.00
113740,2394,824,27.00
113751,2393,823,27.00
113761,2395,827,27.00
113777,2402,825,27.00
113799,2398,825,27.00
113835,2391,826,27.00
113900,2394,823,27.00
114042,2394,824,27.00
114154,2390,823,27.00
114185,2387,826,27.00
114072,2389,823,27.00
113843,2391,825,27.00
113461,2390,822,27.00
113094,2397,823,27.00
112872,2390,824,27.00
112840,2389,826,27.00
112965,2394,823,27.00
113226,2395,821,27.00
113497,2391,821,27.00
113723,2394,817,27.00
113944,2392,818,27.00
114056,2393,819,27.00
114124,2395,823,27.00
114136,2397,822,27.00
114156,2395,821,27.00
114212,2395,823,27.00
114271,2397,822,27.00
114326,2397,825,27.00
114424,2397,827,27.00
114533,2398,824,27.00
114673,2399,823,27.00
114816,2393,822,27.00
114938,2394,821,27.00
115057,2395,822,27.00
115138,2391,819,27.00
115251,2385,822,27.00
115424,2389,826,27.00
115609,2391,826,27.00
115703,2389,821,27.00
115738,2386,823,27.00
115824,2391,823,27.00
115916,2390,823,27.00
115917,2391,821,27.00
115813,2391,830,27.00
115597,2390,823,27.00
115355,2395,820,27.00
115213,2396,821,27.00
115121,2384,825,27.00
115104,2395,823,27.00
115074,2395,822,27.00
115214,2391,825,27.00
115486,2393,827,27.00
115837,2398,823,27.00
116135,2395,825,27.00
116367,2397,823,27.00
116518,2396,822,27.00
116600,2390,823,27.00
116654,2389,823,27.00
116651,2394,826,27.00
116525,2394,825,27.00
116298,2387,823,27.00
116251,2390,823,27.00
116321,2385,823,27.00
116422,2385,825,27.00
116359,2387,821,27.00
116282,2383,822,27.00
116228,2385,823,27.00
116170,2384,822,27.00
116165,2384,823,27.00
116054,2384,822,27.00
115983,2386,819,27.00
115873,2385,821,27.00
115690,2384,818,27.00
115459,2372,822,27.00
115335,2385,825,27.00
115288,2384,828,27.00
115314,2384,826,27.00
115299,2385,826,27.00
115277,2384,825,27.00
115228,2395,823,27.00
115151,2387,819,27.00
115213,2384,823,27.00
115387,2390,823,27.00
115583,2393,824,27.00
115721,2374,829,27.00
115866,2386,824,27.00
116073,2394,823,27.00
116288,2384,823,27.00
116489,2385,826,27.00
116648,2384,823,27.00
116796,2382,824,27.00
116960,2384,823,27.00
117066,2384,827,27.00
117139,2384,825,27.00
117201,2384,827,27.00
117278,2384,822,27.00
117342,2384,827,27.00
117415,2384,822,27.00
117453,2384,821,27.00
117576,2391,822,27.00
117678,2386,822,27.00
117660,2385,822,27.00
117650,2384,823,27.00
117677,2384,823,27.00
117715,2384,822,27.00
117717,2385,826,27.00
117677,2384,826,27.00
117661,2385,826,27.00
117654,2386,822,27.00
117625,2385,825,27.00
117564,2386,822,27.00
117500,2388,823,27.00
117493,2386,825,27.00
117449,2385,820,27.00
117353,2387,821,27.00
117246,2390,827,27.00
117124,2384,825,27.00
116940,2384,825,27.00
116816,2388,823,27.00
116747,2387,821,27.00
116684,2387,823,27.00
116651,2387,825,27.00
116667,2387,823,27.00
116760,2384,823,27.00
116879,2386,821,27.00
117066,2387,827,27.00
117162,2385,823,27.00
117209,2390,827,27.00
117197,2391,826,27.00
117124,2389,826,27.00
116944,2391,819,27.00
116776,2384,821,27.00
116709,2393,823,27.00
116713,2390,823,27.00
116739,2393,823,27.00
116795,2394,824,27.00
116827,2391,823,27.00
116779,2390,826,27.00
116661,2387,827,27.00
116602,2391,822,27.00
116581,2390,822,27.00
116595,2391,823,27.00
116642,2391,823,27.00
116731,2391,823,27.00
116854,2392,821,27.00
116958,2391,822,27.00
117031,2389,823,27.00
117058,2391,825,27.00
117110,2386,821,27.00
117128,2383,822,27.00
117161,2387,823,27.00
117213,2393,823,27.00
117215,2391,826,27.00
117186,2391,823,27.00
117079,2391,821,27.00
117018,2386,825,27.00
117011,2390,825,27.00
116993,2385,824,27.00
116955,2390,823,27.00
116942,2386,823,27.00
116956,2388,824,27.00
116965,2392,822,27.00
116884,2391,826,27.00
116802,2390,821,27.00
116726,2391,821,27.00
116654,2391,823,27.00
116577,2387,821,27.00
116549,2389,824,27.00
116478,2387,822,27.00
116374,2384,822,27.00
116324,2386,823,27.00
116359,2389,822,27.00
116416,2387,827,27.00
116444,2387,829,27.00
116422,2387,823,27.00
116383,2392,822,27.00
116424,2395,825,27.00
116487,2390,826,27.00
116516,2384,821,27.00
116534,2398,825,27.00
116533,2397,825,27.00
116566,2399,826,27.00
116610,2391,825,27.00
116574,2391,818,27.00
116527,2395,822,27.00
116485,2390,825,27.00
116428,2390,826,27.00
116419,2407,823,27.00
116415,2389,821,27.00
116413,2391,817,27.00
116379,2399,821,27.00
116314,2395,819,27.00
116242,2391,826,27.00
116194,2389,823,27.00
116154,2393,823,27.00
116154,2394,821,27.00
116155,2393,822,27.00
116153,2393,821,27.00
116103,2395,826,27.00
116060,2393,823,27.00
116019,2396,825,27.00
115994,2390,823,27.00
116020,2390,822,27.00
115990,2384,820,27.00
115977,2390,818,27.00
115964,2390,816,27.00
116003,2390,818,27.00
116020,2389,825,27.00
116027,2397,819,27.00
116056,2393,822,27.00
116081,2391,821,27.00
116086,2395,821,27.00
116096,2393,822,27.00
116108,2391,822,27.00
116107,2395,826,27.00
116084,2391,822,27.00
116082,2395,822,27.00
116044,2387,823,27.00
116030,2395,823,27.00
116059,2390,825,27.00
116076,2394,822,27.00
116111,2393,823,27.00
116104,2396,826,27.00
116038,2393,823,27.00
115935,2391,821,27.00
115882,2387,826,27.00
115830,2396,822,27.00
115830,2395,823,27.00
115859,2393,823,27.00
115824,2384,821,27.00
115802,2391,825,27.00
115801,2394,823,27.00
115881,2395,822,27.00
115929,2391,826,27.00
115944,2391,825,27.00
116000,2391,823,27.00
116094,2391,823,27.00
116124,2399,826,27.00
116207,2394,821,27.00
116290,2390,821,27.00
116428,2393,822,27.00
116509,2391,822,27.00
116588,2391,823,27.00
116664,2396,822,27.00
116745,2398,825,27.00
116808,2394,827,27.00
116869,2398,823,27.00
116933,2387,823,27.00
116977,2389,821,27.00
116985,2393,824,27.00
117000,2388,823,27.00
117034,2388,819,27.00
117045,2389,819,27.00
117022,2391,822,27.00
116994,2391,820,27.00
116966,2393,827,27.00
116958,2391,827,27.00
116958,2397,827,27.00
116939,2398,823,27.00
116962,2390,823,27.00
117015,2391,823,27.00
117042,2391,823,27.00
117053,2390,822,27.00
117078,2391,823,27.00
117080,2387,819,27.00
117060,2386,822,27.00
117071,2389,819,27.00
117038,2391,818,27.00
116977,2387,820,27.00
116873,2391,819,27.00
116702,2391,819,27.00
116409,2393,823,27.00
116120,2389,822,27.00
115847,2394,822,27.00
115539,2395,822,27.00
115199,2396,823,27.00
114774,2394,824,27.00
114367,2395,825,27.00
113969,2396,822,27.00
113592,2384,821,27.00
113355,2401,822,27.00
113205,2391,825,27.00
112997,2390,825,27.00
112844,2389,819,27.00
112702,2387,818,27.00
112648,2391,818,27.00
112614,2387,817,27.00
112368,2390,817,27.00
112136,2388,819,27.00
111978,2397,820,27.00
111893,2399,820,27.00
111835,2394,821,27.00
111771,2395,819,27.00
111702,2399,825,27.00
111591,2398,821,27.00
111355,2399,821,27.00
111094,2397,822,27.00
110903,2391,822,27.00
110831,2389,822,27.00
110721,2390,824,27.00
110597,2394,822,27.00
110828,2395,826,27.00
110782,2391,823,27.00
110740,2399,823,27.00
110704,2389,823,27.00
110762,2393,822,27.00
110815,2387,826,27.00
110920,2386,823,27.00
111037,2389,823,27.00
111150,2388,821,27.00
111242,2383,821,27.00
111336,2387,819,27.00
111524,2388,824,27.00
111722,2390,819,27.00
111949,2389,817,27.00
112146,2389,820,27.00
112248,2391,833,27.00
112299,2390,826,27.00
112244,2389,819,27.00
112160,2390,817,27.00
112201,2393,822,27.00
112209,2391,826,27.00
112258,2396,822,27.00
112389,2389,820,27.00
112481,2390,821,27.00
112569,2390,822,27.00
112627,2387,823,27.00
112709,2391,824,27.00
112761,2393,824,27.00
112738,2393,822,27.00
112726,2386,819,27.00
112561,2390,820,27.00
112262,2393,819,27.00
111901,2389,818,27.00
111726,2392,820,27.00
111689,2396,818,27.00
111793,2400,825,27.00
111956,2394,825,27.00
112046,2395,823,27.00
111991,2388,825,27.00
112005,2393,823,27.00
112115,2398,822,27.00
112298,2389,823,27.00
112558,2391,823,27.00
112765,2394,825,27.00
112784,2391,825,27.00
112722,2393,825,27.00
112647,2396,823,27.00
112597,2395,819,27.00
112619,2396,827,27.00
112581,2395,825,27.00
112543,2393,827,27.00
112529,2397,825,27.00
112439,2391,823,27.00
112296,2385,823,27.00
112157,2395,823,27.00
112074,2394,823,27.00
111940,2394,825,27.00
111781,2394,821,27.00
111640,2395,823,27.00
111515,2395,825,27.00
111408,2394,825,27.00
111223,2395,826,27.00
111030,2391,826,27.00
110874,2393,826,27.00
110712,2395,822,27.00
110564,2393,823,27.00
110688,2391,823,27.00
110899,2393,822,27.00
111204,2394,823,27.00
111568,2395,823,27.00
111586,2398,826,27.00
111274,2396,826,27.00
111023,2395,821,27.00
111040,2390,825,27.00
111175,2395,825,27.00
111221,2390,822,27.00
110995,2390,826,27.00
110441,2385,821,27.00
109432,2387,825,27.00
108501,2389,823,27.00
108566,2385,821,27.00
109033,2390,826,27.00
109279,2389,823,27.00
109603,2386,826,27.00
110055,2385,822,27.00
110555,2387,825,27.00
110891,2384,826,27.00
111040,2389,823,27.00
111118,2389,825,27.00
111210,2390,826,27.00
111399,2385,827,27.00
111682,2389,821,27.00
111967,2382,821,27.00
112194,2416,825,27.00
112295,2387,826,27.00
112302,2393,819,27.00
112292,2387,820,27.00
112238,2389,818,27.00
112135,2386,818,27.00
112006,2390,819,27.00
112052,2388,821,27.00
112214,2391,823,27.00
112394,2393,823,27.00
112507,2390,822,27.00
112530,2393,821,27.00
112533,2395,827,27.00
112542,2384,827,27.00
112589,2389,822,27.00
112566,2388,818,27.00
112553,2389,818,27.00
112511,2387,818,27.00
112508,2391,818,27.00
112471,2390,821,27.00
112280,2391,822,27.00
112065,2391,821,27.00
111976,2397,822,27.00
111957,2406,826,27.00
